tag,name,keywords,checked,selected,url
843,"A. Stumpf and O. von Stryk, ""A Universal Footstep Planning Methodology for Continuous Walking in Challenging Terrain Applicable to Different Types of Legged Robots,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 10420-10427.","keywords: {Legged locomotion;Automation;Robot kinematics;Search problems;Real-time systems;Planning;Complexity theory},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811711&isnumber=9811357
844,"H. Duan et al., ""Sim-to-Real Learning of Footstep-Constrained Bipedal Dynamic Walking,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 10428-10434.","keywords: {Legged locomotion;Training;Three-dimensional displays;Supervised learning;Predictive models;Stairs;Planning},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812015&isnumber=9811357
845,"M. Dai, X. Xiong and A. Ames, ""Bipedal Walking on Constrained Footholds: Momentum Regulation via Vertical COM Control,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 10435-10441.","keywords: {Legged locomotion;Three-dimensional displays;Lips;Stairs;Regulation;Planning;Behavioral sciences},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812247&isnumber=9811357
846,"R. Schuller, G. Mesesan, J. Englsberger, J. Lee and C. Ott, ""Online Learning of Centroidal Angular Momentum towards Enhancing DCM-based Locomotion,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 10442-10448.","keywords: {Legged locomotion;Degradation;Closed-form solutions;Automation;Tracking;Humanoid robots;Length measurement;Data models;Trajectory;Foot},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811708&isnumber=9811357
847,"J. Dao, K. Green, H. Duan, A. Fern and J. Hurst, ""Sim-to-Real Learning for Bipedal Locomotion Under Unsensed Dynamic Loads,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 10449-10455.","keywords: {Legged locomotion;Training;System dynamics;Reinforcement learning;Robot sensing systems;Hardware;Robustness},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811783&isnumber=9811357
848,"L. Yang, Z. Li, J. Zeng and K. Sreenath, ""Bayesian Optimization Meets Hybrid Zero Dynamics: Safe Parameter Learning for Bipedal Locomotion Control,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 10456-10462.","keywords: {Legged locomotion;Process control;Stability analysis;Steady-state;Safety;Numerical models;Bayes methods},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812154&isnumber=9811357
849,"E. Kaufmann, L. Bauersfeld and D. Scaramuzza, ""A Benchmark Comparison of Learned Control Policies for Agile Quadrotor Flight,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 10504-10510.","keywords: {Training;Automation;Rotors;Reinforcement learning;Benchmark testing;Robot sensing systems;Robustness},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811564&isnumber=9811357
850,"J. Wong, V. Makoviychuk, A. Anandkumar and Y. Zhu, ""OSCAR: Data-Driven Operational Space Control for Adaptive and Robust Robot Manipulation,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 10519-10526.","keywords: {Training;Degradation;Adaptation models;Automation;Aerospace electronics;Robustness;Trajectory},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811967&isnumber=9811357
851,"D. Xing, W. Xia and B. Xu, ""Kinematics Learning of Massive Heterogeneous Serial Robots,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 10535-10541.","keywords: {Learning systems;Automation;Computational modeling;Kinematics;Transformers;Computational efficiency;Collision avoidance},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812021&isnumber=9811357
852,"E. Zwecher, E. Iceland, S. R. Levy, S. Y. Hayoun, O. Gal and A. Barel, ""Integrating Deep Reinforcement and Supervised Learning to Expedite Indoor Mapping,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 10542-10548.","keywords: {Training;Neural networks;Decision making;Supervised learning;Reinforcement learning;System recovery;Predictive models},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811861&isnumber=9811357
853,"J. Sacks and B. Boots, ""Learning to Optimize in Model Predictive Control,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 10549-10556.","keywords: {Costs;Heuristic algorithms;Reinforcement learning;Cost function;Prediction algorithms;Noise measurement;Task analysis},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812369&isnumber=9811357
854,"A. Taheri, J. Pajarinen and R. Ghabcheloo, ""GPU-Accelerated Policy Optimization via Batch Automatic Differentiation of Gaussian Processes for Real-World Control,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 10557-10563.","keywords: {Training;Monte Carlo methods;Scalability;Optimization methods;Gaussian processes;Search problems;Sampling methods},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811876&isnumber=9811357
855,"A. L. Mitchell et al., ""Next Steps: Learning a Disentangled Gait Representation for Versatile Quadruped Locomotion,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 10564-10570.","keywords: {Legged locomotion;Training;Interpolation;Perturbation methods;Dynamics;Modulation;Drives},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811584&isnumber=9811357
856,"P. Buddareddygari, T. Zhang, Y. Yang and Y. Ren, ""Targeted Attack on Deep RL-based Autonomous Driving with Learned Visual Patterns,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 10571-10577.","keywords: {Visualization;Three-dimensional displays;Perturbation methods;Heuristic algorithms;Reinforcement learning;Robustness;Real-time systems},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811574&isnumber=9811357
857,"K. G. Rabe and N. P. Fey, ""Forward Models That Integrate High-Dimensional and Localized Sensing of Peripheral Muscle Behavior Enable Task-Independent Prediction of Lower-Limb Joint Torque and Position Future States,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 10578-10584.","keywords: {Support vector machines;Computational modeling;Thigh;Predictive models;Feature extraction;Robot sensing systems;Trajectory;Machine Learning for Robot Control;Prosthetics and Exoskeletons;Sensor-Based Control},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812035&isnumber=9811357
858,"L. Zheng et al., ""TP-AE: Temporally Primed 6D Object Pose Tracking with Auto-Encoders,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 10616-10623.","keywords: {Target tracking;Automation;Pose estimation;Real-time systems;Reliability;Robots},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811890&isnumber=9811357
859,"S. Kim, M. Poggi, S. Kim, K. Sohn and S. Mattoccia, ""Meta-confidence estimation for stereo matching,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 10624-10631.","keywords: {Deep learning;Uncertainty;Refining;Neural networks;Estimation;Predictive models;Prediction algorithms},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811620&isnumber=9811357
860,"M. Z. Irshad, T. Kollar, M. Laskey, K. Stone and Z. Kira, ""CenterSnap: Single-Shot Multi-Object 3D Shape Reconstruction and Categorical 6D Pose and Size Estimation,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 10632-10640.","keywords: {Solid modeling;Three-dimensional displays;Costs;Shape;Pose estimation;Pipelines;Benchmark testing},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811799&isnumber=9811357
861,"Q. -A. Chen and A. Tsukada, ""Flow Supervised Neural Radiance Fields for Static-Dynamic Decomposition,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 10641-10647.","keywords: {Training;Optical losses;Image motion analysis;Computer vision;Dynamics;Robot vision systems;Cameras},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811680&isnumber=9811357
862,"Y. Shi and K. Ma, ""SAFIT: Segmentation-Aware Scene Flow with Improved Transformer,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 10648-10655.","keywords: {Training;Point cloud compression;Visualization;Three-dimensional displays;Computational modeling;Semantics;Estimation},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811747&isnumber=9811357
863,"D. Gao, C. Wang and S. Scherer, ""AirLoop: Lifelong Loop Closure Detection,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 10664-10671.","keywords: {Training;Simultaneous localization and mapping;Automation;Atmospheric modeling;Detectors;Data models;Robustness},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811658&isnumber=9811357
864,"J. Lin and F. Zhang, ""R3LIVE: A Robust, Real-time, RGB-colored, LiDAR-Inertial-Visual tightly-coupled state Estimation and mapping package,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 10672-10678.","keywords: {Visualization;Three-dimensional displays;Laser radar;Streaming media;Sensor fusion;Robot sensing systems;Real-time systems},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811935&isnumber=9811357
865,"W. Li, H. Chen, B. Jin, W. Tan, H. Zha and X. Wang, ""Multi-Agent Path Finding with Prioritized Communication Learning,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 10695-10701.","keywords: {Learning systems;Automation;Reinforcement learning;Real-time systems;Path planning;Planning;Topology},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811643&isnumber=9811357
866,"Y. M. Chung, H. Youssef and M. Roidl, ""Distributed Timed Elastic Band (DTEB) Planner: Trajectory Sharing and Collision Prediction for Multi-Robot Systems,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 10702-10708.","keywords: {Navigation;Layout;System recovery;Trajectory;Planning;Multi-robot systems;Reliability},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811762&isnumber=9811357
867,"S. D. Han and J. Yu, ""Optimizing Space Utilization for More Effective Multi-Robot Path Planning,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 10709-10715.","keywords: {Uncertainty;Systematics;Robot kinematics;Pipelines;Robot sensing systems;Path planning;Planning},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812357&isnumber=9811357
868,"T. Olsen, N. M. Stiffler and J. M. O'Kane, ""Robust-by-Design Plans for Multi-Robot Pursuit-Evasion,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 10716-10722.","keywords: {Automation;Simulation;Redundancy;Buildings;Sampling methods;Robot sensing systems;Data structures},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812333&isnumber=9811357
869,"Z. Cao, E. Biyik, G. Rosman and D. Sadigh, ""Leveraging Smooth Attention Prior for Multi-Agent Trajectory Prediction,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 10723-10730.","keywords: {Automation;Predictive models;Prediction algorithms;Trajectory;Behavioral sciences;Forecasting},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811718&isnumber=9811357
870,"X. Zhong, J. Li, S. Koenig and H. Ma, ""Optimal and Bounded-Suboptimal Multi-Goal Task Assignment and Path Finding,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 10731-10737.","keywords: {Automation;Benchmark testing;Task analysis},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812020&isnumber=9811357
871,"Y. Ouyang, B. Li, Y. Zhang, T. Acarman, Y. Guo and T. Zhang, ""Fast and Optimal Trajectory Planning for Multiple Vehicles in a Nonconvex and Cluttered Environment: Benchmarks, Methodology, and Experiments,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 10746-10752.","keywords: {Runtime;Trajectory planning;Simulation;Optimal control;Kinematics;Benchmark testing;Programming},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812126&isnumber=9811357
872,"A. Papalia, N. Thumma and J. Leonard, ""Prioritized Planning for Cooperative Range-Only Localization in Multi-Robot Networks,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 10753-10759.","keywords: {Location awareness;Automation;Trajectory planning;Measurement uncertainty;Position measurement;Distance measurement;Trajectory},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812315&isnumber=9811357
873,"H. Song et al., ""Multi-UAV Disaster Environment Coverage Planning with Limited-Endurance,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 10760-10766.","keywords: {Heating systems;Satellites;Automation;Earthquakes;Autonomous aerial vehicles;Path planning;Planning},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812201&isnumber=9811357
874,"R. Ishizaki, S. Ogiwara, F. Hamatsu, T. Sakurai, H. Shin and T. Yoshiike, ""Load-sensitive Data Acquisition for a Tactile Sensor System of Multi-fingered Robotic Hands,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 10767-10773.","keywords: {Legged locomotion;Time-frequency analysis;Voltage measurement;Data acquisition;Force;Dynamics;Tactile sensors},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812260&isnumber=9811357
875,"K. Dai et al., ""Design of a Biomimetic Tactile Sensor for Material Classification,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 10774-10780.","keywords: {Tactile sensors;Fingerprint recognition;Feature extraction;Surface roughness;Sensors;Rough surfaces;Object recognition},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811543&isnumber=9811357
876,"I. H. Taylor, S. Dong and A. Rodriguez, ""GelSlim 3.0: High-Resolution Measurement of Shape, Force and Slip in a Compact Tactile-Sensing Finger,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 10781-10787.","keywords: {Integrated optics;Force measurement;Shape;Fingers;Force;Optical device fabrication;Lighting},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811832&isnumber=9811357
877,"J. -C. Sicotte-Brisson, A. Bernier, J. Kwiatkowski and V. Duchaine, ""Capacitive Tactile Sensor Using Mutual Capacitance Sensing Method for Increased Resolution,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 10788-10794.","keywords: {Sensitivity;Tactile sensors;Touch sensitive screens;Capacitance;Fabrics;Dielectrics;Force sensors;Tactile sensing;Mutual capacitance;Cobot},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9811696&isnumber=9811357
878,"Q. Wang, Y. Du and M. Y. Wang, ""SpecTac: A Visual-Tactile Dual-Modality Sensor Using UV Illumination,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 10844-10850.","keywords: {Visualization;Tracking;Robot vision systems;Switches;Robot sensing systems;Cameras;Light emitting diodes},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812348&isnumber=9811357
879,"Z. Jian, S. Zhang, J. Zhang, S. Chen and N. Zheng, ""Parametric Path Optimization for Wheeled Robots Navigation,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 10883-10889.","keywords: {Automation;Navigation;Optimization methods;Linear programming;Path planning;Planning;Numerical models},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812167&isnumber=9811357
880,"J. Leu, Y. Wang, M. Tomizuka and S. Di Cairano, ""Autonomous Vehicle Parking in Dynamic Environments: An Integrated System with Prediction and Motion Planning,"" 2022 International Conference on Robotics and Automation (ICRA), Philadelphia, PA, USA, 2022, pp. 10890-10897.","keywords: {Trajectory tracking;Predictive models;Observers;Planning;Trajectory;Safety;Kalman filters},",0,0,URL: http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=9812309&isnumber=9811357
